ASIN,NID,RID,NAME,PRICE,CATEGORY,BRAND,AMAZON_INFO,NEWEGG_INFO,AMAZON_NUM_REVIEWS,NEWEGG_NUM_REVIEWS,AMAZON_RATING_1,AMAZON_RATING_2,AMAZON_RATING_3,AMAZON_RATING_4,AMAZON_RATING_5,AMAZON_RATING_AVG
B01BIWL1MY,N82E16819113409,19-113-409,amd athlon x4 870k with amd quiet cooler quad-core socket fm2+ 95w ad870kxbjcsbx desktop processor | black edition thermal solution 3.9 4,80.16,CPUs,amd,b01biwl1my 5.0 out of 5 stars 1.1 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. february 4  2016 3.9 ghz amd athlon ddr3 2133 amd ad870kxbjcsbx 14.1 ounces 5 x 2.9 x 4.5 inches 5 x 2.87 x 4.53 inches amd 4,ad870kxbjcsbx,3,5,0,0,0,0,100,5
B01BIWP2PQ,N82E16819113405,19-113-405,amd a8-7670k with amd quiet cooler quad-core socket fm2+ 95w ad767kxbjcsbx desktop processor amd radeon r7 | black edition a-series apu graphics,101.99,CPUs,amd,b01biwp2pq 4.7 out of 5 stars 10.4 ounces     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. february 6  2016 3.6 ghz none ddr3 2133 amd ad767kxbjcsbx 1 pounds 4 x 4 x 1 inches 4 x 4 x 1 inches amd 4 ddr4 sdram,ad767kxbjcsbx,5,2,0,0,0,20,80,4.8
B01BLHP4RO,N82E16811854028,11-854-028,phanteks eclipse p400 series ph-ec416p_bk satin black steel side window atx mid tower case with 10 color rgb downlight | edition cases,79.49,Computer Cases,phanteks,b01blhp4ro 4.2 out of 5 stars 17.6 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. march 1  2016 2 phanteks ph-ec416p_bk 16.7 pounds 18.3 x 8.3 x 18.5 inches 18.3 x 8.3 x 18.5 inches satin black,ph-ec416p_bk,114,48,7,1,10,26,56,4.23
B01BPEZ5P4,9SIA1N841D7793,19-113-408,amd athlon x4 880k with amd quiet cooler quad-core socket fm2+ 95w ad880kxbjcsbx desktop processor | 125w thermal solution 4.0 4,87.21,CPUs,amd,b01bpez5p4 4.6 out of 5 stars 1.2 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. february 5  2016 4 ghz amd athlon ddr3 2133 amd ad880kxbjcsbx 12.8 ounces 4.8 x 5.1 x 5.1 inches 4.84 x 5.11 x 5.08 inches amd 4 ddr3 sdram,ad880kxbjcsbx,41,15,2,0,2,15,81,4.73
B01BPF2L0U,N82E16819113402,19-113-402,amd a10-7890k with amd wraith cooler quad-core socket fm2+ 95w ad789kxdjchbx desktop processor amd radeon r7 | a10 7890k a-series apu graphics & 4.1 4,148.99,CPUs,amd,b01bpf2l0u 4.3 out of 5 stars 1.5 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. february 5  2016 4.1 ghz amd a series ddr3 2133 amd ad789kxdjchbx 1.5 pounds 4.8 x 5.1 x 5.1 inches 4.84 x 5.11 x 5.08 inches amd 4 ddr3 sdram,ad789kxdjchbx,58,13,7,3,3,21,66,4.36
B01C086TLS,9SIA9JJ4S74746,1TS-001A-002P7,"asus laptop x555da-as11 amd a10-series a10-8700p  1.80 ghz  8 gb memory 256 gb ssd amd radeon r6 series 15.6"" windows 10 home 64-bit | 15 inch full-hd quad core with black & silver",460.89,Laptops,asus,b01c086tls 3.8 out of 5 stars 6.6 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. march 27  2016 15.6 inches 1920*1080 pixels 1.8 ghz a10-8700p 8 gb ddr3 256 gb flash_memory_solid_state amd radeon r6 802.11 a/c 2 asus x555da 90nb09d2-m00160 windows 10 6.6 pounds 15 x 10.1 x 1 inches 15 x 10.1 x 1 inches silver matte amd 4 256.0 1 lithium ion batteries required.  included ,x555da-as11,257,18,13,7,10,24,46,3.83
B01C6IV9FS,N82E16822205262,22-205-262,"g-technology g-speed shuttle xl 24tb  8 x 3tb  8-bay thunderbolt 2 storage solution  raid 0 1  5  6  10 & 50 | 32tb 3.5"" external hard drive 0g04647 black",3649.95,External Harddrives,g-technology,6.9 x 9.8 x 15.7 inches 30.1 pounds 30.1 pounds     g-technology b01c6iv9fs 0g04647 0.0 out of 5 stars february 23  2016 none none,0g04647,0,0,0,0,0,0,0,0
B01C8CI0TK,N82E16819113406,19-113-406,amd a8-7650k with amd quiet cooler quad-core socket fm2+ 95w ad765kxbjasbx desktop processor amd radeon r7 | black edition a-series apu graphics,84.99,CPUs,amd,b01c8ci0tk 4.2 out of 5 stars 1.1 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. february 25  2016 3.3 ghz a8-7650k ddr3 2133 amd ad765kxbjasbx 1 pounds 4 x 4 x 1 inches 4 x 4 x 1 inches amd 4 ddr3 sdram,ad765kxbjasbx,11,7,9,0,0,18,73,4.46
B01CEFEMFW,9SIA9JN43U1098,26-197-168,logitech g900 chaos spectrum professional grade wired/wireless gaming mouse  ambidextrous mouse,112.84,Mice,logitech,b01cefemfw 4.5 out of 5 stars 1.1 pounds currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. march 24  2016 2.4 ghz radio frequency logitech g900 mouse 910-004558 pc windows 3.8 ounces 5.1 x 2.6 x 1.6 inches 5.12 x 2.64 x 1.57 inches black 1 lithium polymer batteries required.,910-004558,520,34,4,4,5,10,77,4.52
B01CK7K5UU,N82E16813157699,13-157-699,asrock a88m-itx/ac fm2+ / fm2 amd a88x  bolton d4  sata 6gb/s usb 3.0 hdmi mini itx amd motherboard | ddr3l sdram socket,84.49,Motherboards,asrock,b01ck7k5uu 2.4 out of 5 stars 1.6 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. june 3  2016 4096 x 2160 pixels 32768 mb ddr3l sdram amd 2048 mb 802.11b  802.11g  802.11n 4 asrock a88m-itx/ac 1.6 pounds 9.6 x 9.6 x 3 inches 9.6 x 9.6 x 3 inches ddr3 sdram 1,a88m-itx/ac,2,14,50,0,0,50,0,2.5
B01CO2JDLI,N82E16819113403,19-113-403,amd a10-7870k with amd quiet cooler quad-core socket fm2+ 95w ad787kxdjcsbx desktop processor amd radeon r7 | a10 7870k black edition a-series apu graphics,120.84,CPUs,amd,b01co2jdli 4.2 out of 5 stars 1.4 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. march 1  2016 3.9 ghz amd a series ddr3 2133 amd ad787kxdjcsbx 1 ounces 4.8 x 5.1 x 5.1 inches 4.84 x 5.11 x 5.08 inches amd 4 ddr3 sdram,ad787kxdjcsbx,12,10,8,0,8,9,75,4.43
B01COSBDJ2,N82E16819113417,19-113-417,refurbished  amd phenom ii x2 570 callisto dual-core 3.5 ghz socket am3 80w hdz570wfk2dgm processors - desktops | black edition 3.5ghz cpu processor,39.4,CPUs,amd,6.5 x 3.3 x 1 inches 0.3 ounces 0.3 ounces amd b01cosbdj2 570 4.6 out of 5 stars march 8  2016 none none,hdz570wfk2dgm,8,4,0,0,12,0,88,4.76
B01D63UU52,N82E16826816063,26-816-063,corsair gaming m65 pro rgb fps gaming mouse  backlit rgb led  12000 dpi  optical  black,59.77,Mice,corsair,b01d63uu52 4.4 out of 5 stars 12.8 ounces     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. march 18  2016 corsair 5.9 ounces 4.6 x 2.8 x 1.5 inches ch-9300011-na black ch-9300011-na none,ch-9300011-na,508,48,6,6,6,14,68,4.32
B01D8H09TS,N82E16823816070,23-816-070,corsair gaming k70 rgb rapidfire mechanical keyboard  backlit rgb led  cherry mx speed rgb,149.99,Gaming Keyboards,corsair,b01d8h09ts 4.5 out of 5 stars 3.9 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. april 21  2016 2.4 ghz radio frequency corsair ch-9101014-na 2.6 pounds 17.6 x 6.7 x 1.6 inches 17.6 x 6.7 x 1.57 inches rgb led,ch-9101014-na,894,47,6,3,5,13,73,4.44
B01D941TNU,12K-00TG-00005,12K-00TG-00005,g-technology g-drive with thunderbolt usb 3.0 4tb 7200 rpm professional-strength external hard drive + 7-port usb 3.0 hub with individual power switch | / desktop 0g03050 silver,317.45,External Harddrives,g-technology,12.1 x 10.5 x 8.7 inches 5 pounds 5 pounds     g-technology b01d941tnu 0g03050 0.0 out of 5 stars march 21  2016 none none,0g03050,0,0,0,0,0,0,0,0
B01E5XNP5Y,9SIA6ZP44Z4091,35-103-209,masterliquid pro 240 all-in-one  aio  liquid cooler with flowop technology  dual chamber design and masterfan pro radiator fans by cooler master,72.28,Liquid Cooling,cooler master,b01e5xnp5y 3.9 out of 5 stars 5.2 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. april 15  2016 cooler master mly-d24m-a20mb-r1 36.2 pounds 21.2 x 15.6 x 16.4 inches 21.25 x 15.55 x 16.42 inches none,mly-d24m-a20mb-r1,44,18,16,0,7,23,54,3.99
B01E7OPRYS,9SIA7HK38J4836,20-173-015,sandisk extreme 32gb  two pack  usb 3.0 flash drive jump pen 32 gb  sdcz80-032g-gam46  with  1  everything but stromboli lanyard | cz80 speed up to 245mb/s,37.4,USB Flash Drives,sandisk,6 x 3.1 x 0.9 inches 0.3 ounces 0.3 ounces     ebs - sandisk b01e7oprys sdcz80-032g-gam46-2pk_lan 5.0 out of 5 stars february 25  2015 none none,sdcz80-032g-gam46,1,18,0,0,0,0,100,5
B01EK8CF3W,N82E16819117559,19-117-559,intel core i7-6700k skylake quad-core 4.0 ghz lga 1151 91w bx80662i76700k desktop processor intel hd graphics 530 | cpu 4.0ghz 8mb lga1151 4core/8thread retail,309.49,CPUs,intel,intel b01ek8cf3w bpscp bx80662i76700k - cs29035 it 5.0 out of 5 stars july 30  2016 none none,bx80662i76700k,3,643,0,0,0,0,100,5
B01EPZI85Y,N82E16826816064,26-816-064,corsair gaming m65 pro rgb fps gaming mouse  backlit rgb led  12000 dpi  optical  white,59.99,Mice,corsair,b01epzi85y 4.4 out of 5 stars 10.4 ounces     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. april 24  2016 corsair 5.9 ounces 4.7 x 2.8 x 1.5 inches ch-9300111-na white aluminum ch-9300111-na none,ch-9300111-na,508,7,6,6,6,14,68,4.32
B01ER48934,9SIA24G47M8352,22-178-940,seagate innov8 8tb desktop external hard drive - usb-c powered - stfg8000400,294.31,External Harddrives,seagate,b01er48934 3.2 out of 5 stars 4.5 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. april 25  2016 desktop 1 seagate stfg8000400 pc  mac n/a 3.3 pounds 8.2 x 4.9 x 1.4 inches 8.19 x 4.87 x 1.42 inches black,stfg8000400,18,13,39,5,6,6,44,3.11
B01ESK08AO,N82E16819113416,19-113-416,amd fx-6350 vishera 6-core 3.9 ghz  4.2 ghz turbo  socket am3+ 125w fd6350frhkhbx desktop processor with amd wraith cooler | fx black edition,120,CPUs,amd,b01esk08ao 5.0 out of 5 stars 1.5 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. april 27  2016 4 ghz fx-series eight-core fx-8350 amd fd6350frhkhbx 1.5 pounds 5.1 x 4.8 x 5.1 inches 5.11 x 4.84 x 5.08 inches amd 6,fd6350frhkhbx,5,7,0,0,0,0,100,5
B01EVMCXJ8,N82E16819113415,19-113-415,amd cpu fx-8350 black edition 4.0 ghz  4.2 ghz turbo  socket am3+ fd8350frhkhbx desktop processor with amd wraith cooler | fx 8-core,156.49,CPUs,amd,b01evmcxj8 5.0 out of 5 stars 1.5 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. april 10  2016 4 ghz fx-series eight-core fx-8350 amd fd8350frhkhbx 1 pounds 5.1 x 4.8 x 5.1 inches 5.11 x 4.84 x 5.08 inches amd 8,fd8350frhkhbx,1,24,0,0,0,0,100,5
B01F4ZOB3C,N82E16819113415,19-113-415,amd cpu fx-8350 black edition 4.0 ghz  4.2 ghz turbo  socket am3+ fd8350frhkhbx desktop processor with amd wraith cooler | fx 8-core,152.75,CPUs,amd,b01f4zob3c 4.8 out of 5 stars 1.5 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. may 4  2016 4 ghz fx-series eight-core fx-8350 amd fd8350frhkhbx 1.5 pounds 5.1 x 4.8 x 5.1 inches 5.11 x 4.84 x 5.08 inches amd 8,fd8350frhkhbx,25,24,0,4,0,0,96,4.88
B01FGJ5RUM,9SIA1JX30T6235,26-104-839,logitech g700s 910-003584 black 13 buttons 1 x wheel usb wired / wireless laser rechargeable gaming mouse | certified refurbished,49.5,Mice,logitech,b01fgj5rum 2.7 out of 5 stars 5.2 x 4 x 1.8 inches  11.2 ounces electronics none none,910-003584,7,185,57,0,14,0,29,2.44
B01FGJ5RUM,N82E16826104928,26-104-928,refurbished  logitech g700s 910-003584 wired / wireless laser rechargeable gaming mouse | certified,43.49,Mice,logitech,b01fgj5rum 2.7 out of 5 stars 5.2 x 4 x 1.8 inches  11.2 ounces electronics none none,910-003584,7,18,57,0,14,0,29,2.44
B01FJLA8NI,N82E16819117649,19-117-649,intel core i7-6800k 15m broadwell-e 6-core 3.4 ghz lga 2011-v3 140w bx80671i76800k desktop processor | boxed cache up to 3.60 fc-lga14a 6,404.99,CPUs,intel,b01fjla8ni 4.2 out of 5 stars 3.4 ounces     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. may 29  2016 3.4 ghz intel core i7 intel bx80671i76800k 3.2 ounces 4.5 x 4 x 3.2 inches 4.48 x 4.01 x 3.19 inches gray intel 6 ddr4 sdram,bx80671i76800k,82,58,10,3,4,11,72,4.32
B01FJLA9IM,9SIABFS5B72057,19-117-643,intel boxed core i7-6950x processor extreme edition  25m cache  up to 3.50 ghz  3.0 10 bx80671i76950x | broadwell-e 10-core lga 2011-v3 140w desktop,1647.49,CPUs,intel,b01fjla9im 4.1 out of 5 stars 7.2 ounces     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. may 30  2016 3 ghz intel core i7 128 gb integrated intel bx80671i76950x 6.4 ounces 4.6 x 1.6 x 3.9 inches 4.56 x 1.61 x 3.93 inches gray intel 10,bx80671i76950x,56,29,25,2,3,9,61,3.79
B01FJLAIG0,N82E16819117645,19-117-645,intel core i7-6900k 20m broadwell-e 8-core 3.2 ghz lga 2011-v3 140w bx80671i76900k desktop processor | boxed cache up to 3.70 fc-lga14a 8,1035.98,CPUs,intel,b01fjlaig0 4.4 out of 5 stars 3.2 ounces     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. may 29  2016 3.2 ghz intel core i7 intel bx80671i76900k 6.4 ounces 4.5 x 4 x 3.2 inches 4.48 x 4.01 x 3.19 inches gray intel 8 ddr4 sdram,bx80671i76900k,27,15,11,4,0,15,70,4.29
B01FJLAITC,N82E16819117647,19-117-647,intel core i7-6850k 15m broadwell-e 6-core 3.6 ghz lga 2011-v3 140w bx80671i76850k desktop processor | boxed cache up to 3.80 fc-lga14a 6,574.43,CPUs,intel,b01fjlaitc 4.6 out of 5 stars 4.8 ounces     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. may 29  2016 3.6 ghz intel core i7 intel bx80671i76850k 6.4 ounces 4.5 x 4 x 3.2 inches 4.48 x 4.01 x 3.19 inches gray intel 6 ddr4 sdram,bx80671i76850k,63,41,3,1,5,13,78,4.62
B01FNJE7CY,9SIA5AD45R8528,22-136-113,"western digital caviar se  wd2500aajs  250gb 8mb cache 7200rpm sata 3.0gb/s 3.5"" internal desktop hard drive  certified refurbished - w/ 1 year warranty | blue 7200 rpm bare",25.99,Internal Harddrives,western digital,4 x 1 x 5.8 inches 1.1 pounds 1.1 pounds     western digital b01fnje7cy wd2500aajs/cr 5.0 out of 5 stars may 14  2016 none none,wd2500aajs,3,391,0,0,0,0,100,5
B01FNJIANQ,9SIA5AD3SC2092,22-136-098,"western digital caviar se  wd3200aajs  320gb 8mb cache 7200rpm sata 3.0gb/s 3.5"" internal desktop hard drive  certified refurbished - w/ 1 year warranty | blue 7200 rpm bare",22.4,Internal Harddrives,western digital,4 x 1 x 5.8 inches 1.2 pounds 1.2 pounds     western digital b01fnjianq wd3200aajs/cr 4.2 out of 5 stars may 14  2016 none none,wd3200aajs,29,891,7,7,7,17,62,4.2
B01FRP1ZD8,N82E16822154750,22-154-750,lacie porsche design 8tb usb 3.1 external desktop drive stfe8000100 | usb-c hard,299.97,External Harddrives,lacie,b01frp1zd8 4.1 out of 5 stars 4.2 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. may 17  2016 desktop 1 lacie lacie ltd. stfe8000100 1.9 pounds 4.8 x 1.5 x 7 inches 4.84 x 1.54 x 7.01 inches,stfe8000100,12,1,17,0,8,17,58,3.99
B01FRP27IK,N82E16813188184,13-188-184,evga x99 ftw k 151-be-e097-kr lga 2011-v3 intel x99 sata 6gb/s usb 3.1 usb 3.0 extended atx motherboards - intel | socket lga-2011-3 with ddr4 3200mhz+ dimm 2011-3,239.99,Motherboards,evga,b01frp27ik 3.8 out of 5 stars 4.6 pounds     currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item can be shipped to select countries outside of the u.s. may 17  2016 dimm 4 6 evga 151-be-e097-kr 4.6 pounds 12 x 10.4 x 2 inches 12 x 10.38 x 2 inches,151-be-e097-kr,78,15,20,5,8,9,58,3.8
B01G06G2RW,9SIAAEE48J6992,22-144-309,"western digital caviar se  wd2500jb  250gb 8mb cache 7200rpm ide / ata-100 0pata  3.5"" internal desktop hard drive -  certified refurbished  w/1 year warranty | 7200 rpm eide bare",20.47,Internal Harddrives,western digital,4 x 1 x 5.8 inches 1.7 pounds 1.7 pounds     western digital b01g06g2rw wd2500jb/cr 4.5 out of 5 stars may 22  2016 none none,wd2500jb,18,336,6,0,0,11,83,4.65
B01GKFQCAU,9SIA6ZP4YF0813,22-235-121,wd 4tb black my passport ultra portable external hard drive - usb 3.0 - wdbbkd0040bbk-nesn,296.95,External Harddrives,western digital,b01gkfqcau 4.5 out of 5 stars 13.6 ounces currently  item can be shipped only within the u.s. and to apo/fpo addresses. for apo/fpo shipments  please check with the manufacturer regarding warranty and support issues. this item is not eligible for international shipping. june 28  2016 portable 1 1 western digital wdbbkd0040bbk-nesn mac 8 ounces 4.3 x 3.2 x 0.8 inches 4.33 x 3.21 x 0.83 inches black,wdbbkd0040bbk-nesn,241,6,8,1,3,7,81,4.52
